age,year,cohort,sex,health,happy
46,1990,1944,2,5,4
22,1990,1968,2,5,4
38,1990,1951,1,5,4
56,1990,1934,2,5,4
50,1990,1940,1,4,4
62,1990,1928,1,5,4
30,1990,1960,2,5,4
65,1990,1924,1,4,4
43,1990,1946,2,5,3
37,1990,1953,2,4,4
70,1990,1920,2,3,3
22,1990,1967,1,4,2
29,1990,1960,2,5,4
38,1990,1951,2,3,3
47,1990,1942,2,3,4
41,1990,1949,1,5,4
63,1990,1926,1,4,4
64,1990,1925,1,4,3
37,1990,1952,1,5,3
40,1990,1949,2,5,2
81,1990,1909,1,3,4
48,1990,1942,2,5,3
50,1990,1940,1,4,3
37,1990,1953,1,4,3
76,1990,1914,2,5,4
18,1990,1972,1,5,3
47,1990,1941,1,2,3
85,1990,1904,2,3,3
56,1990,1934,2,4,3
32,1990,1958,2,5,4
69,1990,1920,2,3,3
46,1990,1943,1,5,3
83,1990,1907,1,5,4
66,1990,1923,1,4,4
41,1990,1949,1,5,3
33,1990,1957,2,5,4
39,1990,1950,2,5,4
40,1990,1949,2,4,3
55,1990,1934,1,3,4
23,1990,1966,1,5,4
39,1990,1951,2,5,3
24,1990,1966,2,5,3
28,1990,1962,1,5,2
29,1990,1961,2,5,3
49,1990,1940,1,5,4
38,1990,1952,1,5,4
30,1990,1960,2,4,4
53,1990,1937,2,3,3
49,1990,1941,2,2,3
28,1990,1962,1,4,3
21,1990,1969,1,4,4
55,1990,1935,1,4,4
22,1990,1968,2,5,4
18,1990,1972,2,5,4
58,1990,1932,2,4,4
48,1990,1942,2,3,3
71,1990,1919,1,4,4
49,1990,1940,2,5,4
27,1990,1962,1,5,4
19,1990,1970,1,4,3
44,1995,1951,1,4,4
40,1995,1955,2,5,4
43,1995,1951,1,3,3
36,1995,1959,2,5,4
25,1995,1970,2,5,4
39,1995,1956,1,4,3
80,1995,1915,2,3,4
48,1995,1946,2,5,4
93,1995,1902,2,5,3
32,1995,1963,1,5,4
74,1995,1921,2,3,4
30,1995,1965,1,5,4
32,1995,1963,2,5,4
74,1995,1921,2,4,3
48,1995,1946,1,4,4
42,1995,1952,1,3,4
28,1995,1967,2,5,4
70,1995,1925,2,5,4
36,1995,1959,2,3,3
49,1995,1945,1,3,3
38,1995,1957,2,4,4
79,1995,1916,2,4,4
59,1995,1936,1,5,3
50,1995,1945,2,5,4
-1,1995,1921,1,4,4
68,1995,1927,1,4,3
35,1995,1960,2,4,3
76,1995,1918,1,3,4
62,1995,1932,2,3,4
80,1995,1915,2,3,2
18,1995,1977,1,3,3
50,1995,1945,2,3,4
38,1995,1957,1,4,4
48,1995,1947,2,4,4
37,1995,1958,2,5,4
45,1995,1950,2,4,3
47,1995,1947,1,4,4
32,1995,1963,2,4,4
50,1995,1945,1,5,4
42,1995,1952,1,4,3
42,1995,1953,1,5,3
65,1995,1930,1,4,3
67,1995,1928,2,5,3
65,1995,1930,1,4,3
36,1995,1959,2,5,4
82,1995,1912,1,4,3
47,1995,1948,1,3,2
45,1995,1950,1,5,4
37,1995,1958,2,5,4
78,1995,1916,1,3,4
21,1995,1974,1,5,3
34,1995,1961,1,4,3
66,1995,1928,2,5,4
43,1995,1952,2,3,4
76,1995,1919,1,3,3
76,1995,1919,2,4,2
59,1995,1936,1,5,4
25,1995,1969,2,4,4
40,1995,1954,1,4,4
43,1995,1952,1,4,2
69,1995,1925,2,2,3
48,1995,1947,1,4,3
77,1995,1918,2,4,4
65,1995,1929,1,4,4
79,1995,1916,1,3,4
81,1995,1914,2,5,4
31,1995,1963,1,3,4
32,1995,1963,2,4,2
30,1995,1965,2,4,3
30,1995,1965,1,5,3
50,1995,1945,2,5,4
39,1995,1956,2,4,3
24,1995,1970,2,5,4
55,1995,1940,1,4,4
71,1995,1923,2,4,3
38,1995,1957,2,4,3
70,1995,1925,2,4,3
23,1995,1972,1,5,4
81,1995,1914,2,5,4
44,1995,1951,1,5,3
58,1995,1937,1,4,4
41,1995,1953,2,4,4
35,1995,1960,2,4,4
55,1995,1940,2,5,4
28,1995,1967,2,5,4
26,1995,1969,2,5,4
40,1995,1954,1,4,4
64,1995,1931,1,3,3
19,1995,1976,1,4,4
46,1995,1948,2,4,3
36,1995,1959,2,4,3
18,1995,1977,2,5,4
28,1995,1966,1,5,4
40,1995,1955,2,5,4
35,1995,1960,1,4,3
56,1995,1939,2,4,4
79,1995,1916,1,3,4
73,1995,1922,1,3,4
60,1995,1935,2,3,3
40,1995,1955,1,4,3
37,1995,1958,1,4,3
39,1995,1956,2,3,4
63,1995,1932,2,5,4
73,1995,1922,2,4,3
55,1995,1940,1,5,4
42,1995,1953,1,5,2
68,1995,1927,2,5,3
49,1995,1946,1,4,3
61,1995,1934,1,4,3
59,1995,1936,2,4,4
25,1995,1970,2,5,4
18,1995,1977,1,5,4
58,1995,1937,2,4,3
40,1995,1955,2,4,3
79,1995,1916,2,4,4
40,1995,1955,1,3,3
29,1995,1965,1,5,4
33,1995,1962,2,5,4
38,1995,1957,2,5,4
47,1995,1947,2,5,3
54,1995,1940,1,4,3
36,1995,1959,1,3,3
31,1995,1964,2,5,4
27,1995,1968,2,4,3
30,1995,1965,1,3,3
26,1995,1969,2,5,3
69,1995,1925,1,4,3
60,1995,1935,2,4,4
39,1995,1955,2,5,2
35,1995,1960,1,5,3
73,1995,1922,1,4,4
38,1995,1957,1,4,4
76,1995,1919,2,5,4
42,1995,1953,2,5,3
80,1995,1915,1,3,3
47,1995,1948,1,4,3
36,1995,1959,2,4,3
60,1995,1935,1,4,4
85,1995,1910,1,3,3
65,1995,1929,2,4,4
36,1995,1959,1,5,3
42,1995,1953,1,5,4
45,1995,1950,2,4,2
24,1995,1971,2,5,2
32,1995,1963,1,5,4
33,1995,1962,1,5,4
33,1995,1962,2,5,3
73,1995,1922,1,4,4
30,1995,1964,1,5,4
37,1995,1958,2,5,4
39,1995,1955,2,4,3
30,1995,1965,2,3,3
34,1995,1961,1,5,4
39,1995,1956,1,4,3
61,1995,1934,1,4,4
66,1995,1929,2,4,3
25,1995,1970,2,5,3
28,1995,1967,2,5,3
55,1995,1940,1,4,2
41,1995,1954,1,4,2
30,1995,1965,1,5,4
48,1995,1947,1,5,4
73,1995,1922,1,4,3
44,1995,1951,2,5,3
44,1995,1951,2,5,3
91,1995,1904,1,2,3
37,1995,1958,1,3,3
61,1995,1934,2,4,4
40,1995,1955,1,4,3
61,1995,1934,2,5,4
61,1995,1934,1,3,4
21,1995,1974,1,5,3
39,1995,1956,2,4,4
75,1995,1920,2,1,1
47,1995,1947,2,4,2
41,1995,1954,2,3,3
32,1995,1963,1,4,4
26,1995,1969,1,5,3
49,1995,1946,2,4,3
38,1995,1956,2,4,4
76,1995,1919,2,2,4
30,1995,1965,1,5,3
66,1995,1929,1,5,4
34,1995,1961,1,5,3
53,1995,1942,2,2,1
61,1995,1934,1,4,4
47,1995,1948,1,4,4
67,1995,1928,2,5,4
31,1995,1964,2,5,4
36,1995,1959,1,4,4
23,1995,1972,1,5,4
44,1995,1951,2,5,3
48,1995,1947,1,5,3
48,1995,1947,1,4,3
45,1995,1950,2,4,4
72,1995,1923,1,3,4
25,1995,1970,2,4,3
25,1995,1969,1,5,3
24,1995,1971,1,5,3
20,1995,1975,2,4,3
68,1995,1926,2,4,3
23,1995,1972,1,3,4
34,1995,1961,1,5,3
21,1995,1974,1,4,3
70,1995,1925,2,3,4
65,1995,1930,2,4,4
37,1995,1957,1,5,3
26,1995,1969,2,4,4
34,1995,1961,2,5,3
35,1995,1960,2,5,4
49,1995,1945,1,4,4
53,1995,1942,2,2,4
40,1995,1955,2,5,4
67,1995,1927,1,3,3
18,1995,1977,2,4,3
25,1995,1969,2,5,3
29,1995,1966,1,4,3
68,1995,1927,2,4,4
20,1995,1975,2,5,3
76,1995,1919,1,2,2
71,1995,1924,2,5,4
80,1995,1915,2,3,3
72,1995,1923,2,5,4
38,1995,1956,1,5,4
24,1995,1971,2,5,3
44,1995,1950,1,4,4
53,1995,1942,1,5,4
61,1995,1934,1,4,4
68,1995,1926,2,5,3
69,1995,1926,2,3,4
79,1995,1915,1,3,2
46,1995,1949,1,5,4
73,1995,1922,2,3,4
40,1995,1955,2,3,2
76,1995,1919,1,4,4
18,1995,1976,2,5,3
47,1995,1948,2,4,2
46,1995,1949,1,5,4
73,1995,1922,1,3,4
39,1995,1956,1,4,2
51,1995,1944,2,2,2
66,1995,1928,2,3,3
36,1995,1958,2,4,3
62,1995,1933,1,4,4
57,1995,1938,2,5,4
39,1995,1955,2,5,4
42,1995,1953,1,5,4
31,1995,1964,2,5,4
45,1995,1950,1,4,2
41,1995,1954,1,5,4
22,1995,1973,2,5,3
38,1995,1956,1,5,3
31,1995,1964,1,5,4
28,1995,1967,2,5,4
36,1995,1959,2,4,3
27,1995,1968,1,3,3
22,1995,1973,1,4,3
44,1995,1950,2,3,3
32,1995,1963,2,4,3
77,1995,1918,1,5,3
51,1995,1944,2,2,3
31,1995,1964,2,4,3
41,1995,1954,2,3,2
56,1995,1939,2,4,3
40,1995,1955,2,3,3
30,1995,1965,2,3,3
42,1995,1953,1,5,4
26,1995,1969,1,4,4
66,1995,1929,2,4,3
35,1995,1960,1,4,3
66,1995,1929,1,5,4
45,1995,1950,2,4,3
37,1995,1958,1,4,3
48,1995,1947,1,4,3
37,1995,1958,1,5,3
67,1995,1928,2,5,3
27,1995,1968,2,5,4
18,1995,1977,1,3,3
18,1995,1977,2,5,3
18,1995,1977,2,3,3
20,1995,1975,2,5,3
25,1995,1969,1,4,4
18,1995,1977,1,5,3
59,1995,1936,2,4,4
49,1995,1946,2,5,3
67,1995,1928,1,4,4
19,1995,1976,1,5,4
35,1995,1959,1,4,3
44,1995,1951,2,5,2
18,1995,1977,2,4,3
77,1995,1918,1,2,4
65,1995,1929,1,4,4
38,1995,1957,2,3,3
78,1995,1917,2,4,3
60,1995,1935,1,4,3
54,1995,1941,2,4,4
50,1995,1945,2,5,4
43,1995,1952,2,5,3
27,1995,1968,1,5,4
33,1995,1962,1,5,4
79,1995,1915,1,5,4
33,1995,1962,2,5,4
70,1995,1925,2,4,3
26,1995,1969,1,5,3
36,1995,1959,2,4,3
69,1995,1925,1,3,3
78,1995,1917,2,2,2
77,1995,1918,1,4,3
85,1995,1910,1,2,2
21,1995,1973,2,5,3
37,1995,1958,1,3,3
59,1995,1936,2,3,4
75,1995,1920,1,2,3
46,1995,1949,1,5,4
39,1995,1956,2,5,4
66,1995,1929,2,3,4
74,1995,1921,2,5,3
39,1995,1956,1,3,4
58,1995,1937,1,5,4
40,1995,1954,2,4,4
26,1995,1969,2,5,4
28,1995,1967,2,4,4
45,1995,1950,2,5,4
34,1995,1961,2,5,4
73,1995,1922,2,4,3
31,1995,1964,2,5,4
63,1995,1932,2,4,3
77,1995,1918,1,4,4
70,1995,1925,1,3,3
24,1995,1971,2,5,3
73,1995,1922,1,5,3
35,1995,1960,1,5,4
59,1995,1936,1,4,3
31,1995,1964,2,5,4
48,1995,1947,2,4,4
57,1995,1938,1,4,4
49,1995,1946,1,2,4
55,1995,1940,1,4,3
37,1995,1957,2,5,4
60,1995,1935,1,4,3
50,1995,1944,1,3,3
40,1995,1955,2,5,3
74,1995,1921,2,5,4
22,1995,1972,1,4,3
35,1995,1960,2,4,4
80,1995,1915,2,5,4
52,1995,1942,2,4,4
55,1995,1940,2,4,4
46,1995,1948,1,4,3
73,1995,1922,1,5,4
78,1995,1917,1,3,4
55,1995,1940,1,5,3
33,1995,1962,1,4,3
58,1995,1937,1,3,3
70,1995,1924,2,3,3
67,1995,1927,2,4,3
53,1995,1942,1,3,3
37,1995,1958,1,3,3
41,1995,1953,1,4,4
29,1995,1966,2,4,3
37,1995,1957,2,5,3
54,1995,1941,2,5,4
39,1995,1955,2,4,3
54,1995,1940,1,4,4
22,1995,1973,2,4,3
50,1995,1944,2,2,3
56,1995,1939,1,3,4
48,1995,1946,1,4,3
70,1995,1925,2,4,4
30,1995,1964,1,3,3
52,1995,1943,1,4,3
63,1995,1931,2,4,3
73,1995,1922,1,4,3
24,1995,1971,1,4,3
32,1995,1963,1,4,4
35,1995,1960,2,3,2
32,1995,1963,1,4,4
24,1995,1971,2,4,4
48,1995,1946,1,4,3
51,1995,1944,2,3,2
31,1995,1963,1,4,3
23,1995,1972,2,5,3
45,1995,1950,1,3,4
46,1995,1949,2,5,4
37,1995,1957,2,4,4
54,1995,1941,1,5,3
41,1995,1953,2,4,3
66,1995,1928,1,3,4
37,1995,1957,1,5,3
61,1995,1933,1,4,3
23,1995,1972,2,5,4
40,1995,1954,1,5,3
34,1995,1960,2,5,4
33,1995,1962,2,5,3
28,1995,1966,1,4,4
32,1995,1963,1,5,3
61,1995,1934,2,4,3
28,1995,1966,2,5,3
23,1995,1972,1,5,4
30,1995,1964,2,5,4
33,1995,1961,1,5,4
35,1995,1960,1,4,3
24,1995,1971,2,4,3
29,1995,1966,2,3,3
41,1995,1954,1,5,4
76,1995,1919,1,3,4
20,1995,1975,1,5,3
24,1995,1971,2,5,3
88,1995,1907,2,3,4
66,1995,1929,2,5,4
26,1995,1969,1,5,4
29,1995,1966,1,5,4
31,1995,1964,2,4,4
34,1995,1961,1,4,3
70,1995,1924,2,5,4
49,1995,1946,2,5,4
60,1995,1935,1,4,4
54,1995,1941,2,4,3
20,1995,1975,1,4,3
51,1995,1943,1,4,3
42,1995,1953,1,4,4
31,1995,1964,1,5,3
62,1995,1933,2,4,4
52,1995,1943,2,4,4
68,1995,1927,1,5,4
32,1995,1963,1,5,3
29,1995,1966,1,5,4
31,1995,1964,2,4,3
32,1995,1963,2,5,3
45,1995,1950,1,4,4
57,1995,1938,2,5,4
51,1995,1943,2,4,4
86,1995,1909,2,2,4
37,1995,1958,2,5,4
26,1995,1969,1,4,4
22,1995,1972,1,5,4
35,1995,1960,2,3,4
53,1995,1942,1,5,3
33,1995,1962,2,2,3
53,1995,1942,2,3,4
43,1995,1952,1,5,3
30,1995,1965,1,4,4
27,1995,1968,1,4,3
21,1995,1973,1,4,4
28,1995,1967,2,3,3
25,1995,1970,1,5,4
65,1995,1930,1,4,4
45,1995,1950,1,4,3
65,1995,1930,2,3,3
34,1995,1960,1,4,3
65,1995,1930,2,5,3
33,1995,1962,2,5,3
48,1995,1946,1,5,3
57,1995,1938,1,3,4
35,1995,1959,2,3,4
66,1995,1929,1,5,3
30,1995,1965,2,5,3
42,1995,1953,1,3,4
66,1995,1929,2,5,3
27,1995,1968,2,5,3
39,1995,1956,1,4,3
37,1995,1957,2,5,4
82,1995,1913,1,5,3
40,1995,1955,1,4,3
35,1995,1959,2,5,4
45,1995,1949,1,5,4
55,1995,1940,1,5,4
41,1995,1954,2,4,3
64,1995,1931,2,3,3
50,1995,1944,2,5,3
30,1995,1964,1,4,4
74,1995,1921,2,2,2
70,1995,1925,2,5,4
24,1995,1971,1,4,3
64,1995,1931,1,4,3
62,1995,1933,1,4,3
70,1995,1924,1,4,4
70,1995,1924,2,3,4
47,1995,1948,2,4,4
33,1995,1961,2,5,4
35,1995,1960,1,4,4
37,1995,1958,1,4,3
79,1995,1916,1,5,3
67,1995,1928,2,4,4
25,1995,1970,2,5,4
65,1995,1930,1,4,4
44,1995,1951,2,4,4
24,1995,1971,1,4,4
73,1995,1922,2,2,4
54,1995,1940,2,5,4
22,1995,1973,1,4,2
39,1995,1956,1,5,3
31,1995,1963,2,4,3
35,1995,1960,1,5,4
77,1995,1918,2,2,2
21,1995,1974,2,3,4
31,1995,1964,1,3,4
43,1995,1952,1,3,4
62,1995,1933,2,2,3
75,1995,1920,1,1,3
24,1995,1971,1,5,4
47,1995,1948,1,5,4
79,1995,1915,2,3,3
76,1995,1919,2,4,4
29,1995,1966,1,3,3
68,1995,1926,2,4,3
40,1995,1955,1,3,4
60,1995,1934,2,3,2
54,1995,1941,2,3,3
42,1995,1952,1,5,4
32,1995,1963,2,5,4
49,1995,1945,1,5,4
52,1995,1943,1,4,4
42,1995,1953,1,4,3
45,1995,1949,1,5,4
30,1995,1965,2,4,3
41,1995,1954,2,4,3
74,1995,1921,2,3,4
49,1995,1946,1,3,4
19,1995,1976,1,4,2
79,1995,1915,1,4,3
34,1995,1961,2,4,2
20,1995,1975,1,4,4
45,1995,1950,2,4,3
57,1995,1938,2,4,3
21,1995,1974,1,3,3
72,1995,1923,1,4,4
70,1995,1925,2,5,3
25,1995,1969,1,5,3
74,1995,1921,2,4,4
31,1995,1964,2,4,4
40,1995,1955,1,4,3
51,1995,1944,1,5,3
30,1995,1964,1,3,4
42,1995,1953,2,4,3
56,1995,1938,1,4,4
57,1995,1938,1,2,4
51,1995,1943,2,4,4
52,1995,1942,1,5,3
61,1995,1934,1,4,4
38,1995,1956,1,4,4
66,1995,1929,1,4,4
60,1995,1935,2,5,4
21,1995,1974,2,3,4
46,1995,1949,1,5,4
36,1995,1959,1,5,3
29,1995,1965,2,5,4
38,1995,1956,2,4,4
32,1995,1963,1,4,3
65,1995,1930,1,5,4
38,1995,1957,2,4,1
66,1995,1929,1,5,3
30,1995,1965,1,4,3
38,1995,1957,2,4,4
22,1995,1973,2,5,3
73,1995,1922,2,4,4
70,1995,1924,1,5,4
68,1995,1927,1,4,4
46,1995,1949,2,4,3
52,1995,1943,2,5,4
61,1995,1934,2,5,4
20,1995,1975,1,5,3
35,1995,1960,1,5,4
30,1995,1965,1,5,4
21,1995,1974,2,5,4
31,1995,1963,1,5,4
70,1995,1925,2,5,4
46,1995,1949,2,5,3
84,1995,1911,2,4,4
56,1995,1939,2,5,3
72,1995,1923,2,1,3
25,1995,1970,1,5,4
50,1995,1945,2,4,3
26,1995,1969,1,4,2
85,1995,1909,2,5,2
44,1995,1951,1,3,3
71,1995,1923,2,5,4
63,1995,1932,2,5,4
30,1995,1965,2,4,4
66,1995,1928,1,4,4
49,1995,1946,1,3,4
29,1995,1966,1,5,4
42,1995,1952,1,5,4
36,1995,1959,1,5,4
29,1995,1965,2,5,3
45,1995,1950,2,4,3
71,1995,1924,1,4,4
43,1995,1951,1,5,4
48,1995,1946,1,4,3
29,1995,1966,1,4,4
63,1995,1932,1,4,4
33,1995,1961,2,5,3
30,1995,1964,2,4,4
33,1995,1961,2,4,4
22,1995,1973,2,5,3
18,1995,1976,1,4,3
39,1995,1956,2,4,3
41,1995,1954,1,3,4
19,1995,1976,1,5,3
34,1995,1961,2,4,3
53,1995,1942,2,5,3
59,1995,1936,1,3,4
64,1995,1931,1,3,4
42,1995,1953,1,3,4
32,1995,1962,2,4,4
81,1995,1914,1,4,4
77,1995,1918,1,4,4
69,1995,1926,2,5,3
39,1995,1956,1,4,4
68,1995,1927,2,4,4
77,1995,1918,1,2,3
40,1995,1955,2,5,3
71,1995,1923,1,3,3
80,1995,1914,2,5,3
39,1995,1955,2,4,3
60,1995,1935,2,4,4
26,1995,1968,2,5,3
68,1995,1927,1,5,3
37,1995,1958,1,3,3
43,1995,1952,1,4,3
44,1995,1951,2,5,3
50,1995,1944,1,5,4
47,1995,1948,1,5,4
47,1995,1948,2,4,3
49,1995,1946,2,3,3
38,1995,1956,2,5,4
65,1995,1930,1,4,3
19,1995,1976,2,4,3
32,1995,1963,2,5,3
44,1995,1951,2,3,3
35,1995,1959,1,5,3
30,1995,1964,1,4,4
35,1995,1960,1,4,3
50,1995,1945,2,4,3
59,1995,1936,2,3,4
53,1995,1942,2,4,3
45,1995,1950,1,4,3
30,1995,1965,1,4,3
24,1995,1970,1,5,3
30,1995,1965,1,5,4
86,1995,1909,2,4,3
46,1995,1948,1,5,4
34,1995,1961,2,3,1
66,1995,1928,1,5,4
55,1995,1939,1,3,4
66,1995,1929,2,5,4
48,1995,1947,2,4,3
28,1995,1967,1,5,3
70,1995,1925,2,4,4
27,1995,1967,2,4,4
86,1995,1909,1,5,4
42,1995,1952,1,2,2
26,1995,1969,1,5,3
44,1995,1951,1,4,4
19,1995,1976,2,5,3
69,1995,1926,2,3,3
34,1995,1961,2,4,3
42,1995,1952,1,3,3
31,1995,1964,2,5,3
66,1995,1929,1,5,3
80,1995,1914,1,3,3
72,1995,1923,2,4,4
18,1995,1977,1,4,4
33,1995,1961,2,4,4
28,1995,1966,2,5,4
49,1995,1946,2,4,4
69,1995,1926,1,4,3
53,1995,1941,2,4,3
37,1995,1957,1,4,3
78,1995,1917,1,3,3
60,1995,1935,2,5,3
34,1995,1961,1,4,3
37,1995,1957,2,5,3
83,1995,1911,1,3,2
35,1995,1960,2,4,4
67,1995,1928,1,4,4
67,1995,1928,2,3,4
32,1995,1963,2,4,3
79,1995,1916,2,4,3
53,1995,1942,1,5,3
77,1995,1918,1,4,3
41,1995,1954,1,4,4
70,1995,1925,2,4,4
75,1995,1920,2,4,3
51,1995,1944,1,4,3
58,1995,1937,2,4,4
38,1995,1956,1,4,4
58,1995,1936,2,4,4
21,1995,1974,2,3,4
35,1995,1960,1,5,2
19,1995,1976,2,5,4
56,1995,1939,2,5,3
82,1995,1913,1,4,4
51,1995,1944,2,4,3
43,1995,1951,1,5,3
49,1995,1946,1,2,4
74,1995,1921,2,3,3
60,1995,1935,2,2,3
46,1995,1948,1,5,4
28,1995,1966,2,5,4
62,1995,1933,1,3,4
83,1995,1912,2,3,4
55,1995,1940,1,5,4
36,1995,1959,1,4,4
58,1995,1937,2,3,2
39,1995,1955,1,4,3
21,1995,1974,1,5,3
26,1995,1969,2,5,4
25,1995,1970,1,5,4
77,1995,1918,1,3,4
22,1995,1973,2,4,4
29,1995,1966,2,5,4
64,1995,1931,2,4,3
45,1995,1949,1,4,3
52,1995,1942,1,3,3
72,1995,1923,1,4,3
78,1995,1917,1,3,3
54,1995,1941,2,5,3
42,1995,1952,2,4,4
42,1995,1953,1,4,3
35,1995,1959,1,5,4
50,1995,1945,1,4,3
66,1995,1928,1,4,3
38,1995,1957,2,4,3
60,1995,1935,2,3,4
38,1995,1956,1,5,3
38,1995,1957,2,5,4
66,1995,1928,2,4,3
40,1995,1955,2,5,4
62,1995,1932,2,4,3
58,1995,1937,1,3,4
34,1995,1961,1,4,3
57,1995,1938,1,3,3
47,1995,1948,1,5,3
56,1995,1939,2,4,3
78,1995,1917,1,3,4
39,1995,1956,2,5,4
64,1995,1930,2,5,4
69,1995,1926,1,4,4
54,1995,1941,1,5,3
49,1995,1946,2,4,4
56,1995,1939,1,4,3
30,1995,1965,1,5,4
35,1995,1959,2,5,3
47,1995,1948,1,3,3
87,1995,1908,2,4,3
60,1995,1934,2,3,4
42,1995,1952,1,5,3
67,1995,1928,2,4,4
28,1995,1967,2,5,4
18,1995,1977,1,4,3
83,1995,1912,2,3,3
82,1995,1912,2,4,3
43,1995,1952,2,5,3
57,1995,1937,1,4,3
62,1995,1933,1,5,4
55,1995,1940,2,3,2
65,1995,1929,1,5,4
73,1995,1922,2,4,2
57,1995,1938,1,3,4
63,1995,1932,2,4,4
42,1995,1952,1,5,3
47,1995,1948,1,5,4
22,1995,1973,2,5,4
34,1995,1961,2,5,3
45,1995,1950,1,5,4
44,1995,1950,2,4,3
53,1995,1942,1,5,2
67,1995,1928,1,4,3
33,1995,1962,2,4,3
32,1995,1963,2,5,3
34,1995,1960,1,4,3
28,1995,1967,1,5,3
39,1995,1955,1,4,2
23,1995,1972,2,5,3
35,1995,1960,1,4,2
40,1995,1955,2,5,3
64,1995,1931,2,5,4
37,1995,1958,2,5,3
43,1995,1952,1,5,4
55,1995,1940,1,4,4
46,1995,1949,1,4,4
67,1995,1928,2,3,3
67,1995,1927,2,3,3
73,1995,1922,1,3,3
36,1995,1959,1,5,4
19,1995,1976,1,5,3
22,1995,1973,1,5,3
32,1995,1963,2,4,3
27,1995,1968,1,5,4
55,1995,1939,1,4,3
82,1995,1913,2,5,4
30,1995,1964,1,5,4
76,1995,1918,2,4,3
71,1995,1923,2,4,3
63,1995,1932,2,3,4
66,1995,1928,1,4,4
30,1995,1965,1,4,3
30,1995,1965,2,5,4
81,1995,1914,1,4,3
61,1995,1934,2,4,3
65,1995,1929,2,4,4
39,1995,1955,1,5,3
62,1995,1933,1,4,3
38,1995,1957,2,5,4
38,1995,1957,2,5,4
18,1995,1976,1,5,3
30,1995,1964,2,4,4
37,1995,1958,2,4,3
66,1995,1928,2,3,4
74,1995,1921,2,3,4
23,1995,1971,2,3,4
44,1995,1950,1,5,3
35,1995,1959,2,5,3
33,1995,1962,2,5,3
45,1995,1950,2,4,4
36,1995,1959,1,5,3
32,1995,1963,1,5,4
57,1995,1937,2,2,1
59,1995,1936,1,5,4
33,1995,1962,2,4,4
22,1995,1973,2,5,4
78,1995,1916,1,5,4
70,1995,1925,2,4,4
28,1995,1967,1,4,3
35,1995,1960,2,4,4
26,1995,1969,1,4,4
27,1995,1967,2,4,3
31,1995,1964,2,3,4
48,1995,1947,1,5,3
43,1995,1951,1,5,3
44,1995,1951,1,4,3
82,1995,1913,1,3,3
25,1995,1970,2,4,4
31,1995,1964,2,4,3
49,1995,1946,2,4,2
32,1995,1963,2,3,4
67,1995,1928,2,3,4
20,1995,1974,2,5,4
67,1995,1928,1,5,4
70,1995,1925,1,4,3
30,1995,1964,2,4,4
46,1995,1948,2,3,4
46,1995,1948,1,2,2
67,1995,1928,1,4,3
28,1995,1967,1,5,3
40,1995,1955,2,3,4
39,1995,1956,2,4,2
33,1995,1962,2,5,4
44,1995,1951,1,5,4
33,1995,1962,2,5,4
31,1995,1964,2,5,4
27,1995,1968,2,4,4
36,1995,1958,2,4,3
39,1995,1956,1,5,3
41,1995,1954,1,4,3
41,1995,1954,1,5,4
70,1995,1925,2,5,4
34,1995,1960,1,5,3
29,1995,1965,1,5,4
75,1995,1919,2,4,4
74,1995,1920,1,4,4
74,1995,1921,2,3,1
53,1995,1942,2,4,4
68,1995,1927,1,4,4
33,1995,1962,2,3,3
18,1995,1977,1,5,4
38,1995,1957,2,5,3
20,1995,1975,1,4,3
62,1995,1933,1,5,4
35,1995,1959,2,4,3
76,1995,1918,1,3,4
78,1995,1917,2,5,4
34,1995,1961,2,4,3
73,1995,1922,1,5,3
70,1995,1925,2,5,4
49,1995,1946,1,4,3
19,1995,1976,1,5,3
42,1995,1953,2,5,4
74,1995,1921,2,3,3
56,1995,1939,2,3,4
55,1995,1940,1,5,4
57,1995,1938,1,1,3
46,1995,1949,1,4,3
31,1995,1964,2,5,4
62,1995,1933,2,4,4
42,1995,1953,1,5,4
25,1995,1970,1,4,3
61,1995,1934,2,2,3
68,1995,1926,1,3,3
35,1995,1960,2,4,2
34,1995,1960,1,4,3
34,1995,1961,1,4,3
80,1995,1915,2,2,3
34,1995,1961,1,4,3
60,1995,1935,2,3,2
28,1995,1967,1,4,2
53,1995,1942,2,5,3
34,1995,1961,1,5,3
22,1995,1973,2,3,3
23,1995,1972,1,5,4
37,1995,1958,1,3,2
18,1995,1977,1,5,3
64,1995,1930,2,4,3
85,1995,1909,2,2,3
36,1995,1959,1,4,3
27,1995,1968,2,5,3
66,1995,1929,1,3,3
70,1995,1925,1,5,3
87,1995,1908,2,5,4
34,1995,1961,1,5,4
21,1995,1974,2,5,2
26,1995,1969,1,4,3
24,1995,1971,2,5,3
65,1995,1930,2,3,4
27,1995,1967,2,3,3
28,1995,1966,1,4,2
49,1995,1946,2,2,2
64,1995,1931,1,3,2
70,1995,1925,2,4,3
73,1995,1922,1,2,4
70,1995,1925,2,3,3
72,1995,1923,2,3,3
49,1995,1946,1,4,4
29,1995,1965,1,4,4
68,1995,1927,1,4,3
61,1995,1934,2,4,3
59,1995,1936,1,4,3
61,1995,1934,2,3,4
63,1995,1932,2,5,4
54,1995,1941,2,4,4
32,1995,1963,2,4,2
38,1995,1957,1,5,4
82,1995,1913,2,4,4
50,1995,1945,1,5,4
20,1995,1975,1,4,3
85,1995,1910,2,5,3
88,1995,1906,1,4,2
