year,trust,sex,age,partyid,wrkstat,happy,degree,realinc,health,life,satfin,polviews,educ
1996,NA,1,26,6,1,2,2,17038,2,1,2,7,14
1996,2,2,32,0,1,2,3,32625,NA,NA,2,5,16
1996,NA,2,21,0,7,1,1,27188,3,2,2,6,13
1996,1,2,49,2,1,2,1,39875,2,1,1,3,12
1996,2,2,34,6,7,1,1,9969,2,NA,1,5,13
1996,2,2,52,4,7,2,0,3988,4,NA,3,4,7
1996,NA,2,25,2,2,2,1,1450,1,2,3,2,12
1996,2,2,20,4,7,2,0,1450,NA,NA,2,4,12
1996,2,1,25,1,4,3,1,15406,NA,NA,3,2,12
1996,NA,1,77,0,5,1,0,6525,2,1,2,4,11
1996,NA,2,64,1,1,1,2,15406,2,1,2,5,14
1996,NA,1,69,4,5,3,1,8156,3,2,2,6,12
1996,2,2,18,1,7,3,0,NA,1,2,1,4,10
1996,NA,1,39,5,1,2,1,27188,2,1,1,2,12
1996,2,2,24,5,2,2,1,23563,NA,NA,2,4,12
1996,2,1,26,6,1,2,1,17038,3,2,2,4,12
1996,NA,1,26,3,1,2,1,27188,2,2,2,2,12
1996,2,2,22,4,1,2,1,23563,1,1,2,2,12
1996,2,2,33,2,1,2,0,23563,2,NA,3,4,10
1996,2,1,22,3,1,1,1,19938,3,1,1,7,12
1996,2,1,54,4,1,1,3,32625,NA,NA,2,5,16
1996,2,2,66,6,7,2,1,23563,2,NA,2,6,12
1996,2,1,46,4,1,2,1,48938,2,2,1,7,14
1996,2,1,45,5,1,2,1,NA,2,NA,1,5,13
1996,NA,1,45,0,1,1,3,48938,1,1,2,4,16
1996,1,2,58,5,7,1,1,39875,1,1,1,NA,12
1996,1,1,47,5,1,1,4,15406,1,1,3,6,18
1996,NA,1,46,6,1,3,0,15406,2,1,1,7,10
1996,NA,1,52,4,1,2,3,32625,1,1,2,5,16
1996,2,1,41,1,5,2,1,13594,1,1,2,4,15
1996,2,1,70,0,5,1,1,17038,NA,NA,2,5,12
1996,2,1,84,1,5,2,1,NA,3,2,2,4,12
1996,NA,1,89,3,5,1,0,11781,2,2,2,NA,8
1996,2,2,31,6,1,2,1,8156,4,NA,2,4,12
1996,2,1,64,1,5,1,0,15406,3,2,2,7,3
1996,2,2,33,2,1,1,1,27188,1,NA,2,5,12
1996,1,2,28,1,1,2,3,27188,2,NA,2,3,16
1996,NA,2,33,3,1,2,3,39875,1,1,2,4,16
1996,3,1,40,3,1,1,3,48938,2,2,2,4,20
1996,2,2,45,3,2,2,3,6525,2,1,3,4,16
1996,NA,2,35,2,1,2,1,17038,2,2,3,3,15
1996,2,1,68,2,5,3,1,27188,NA,NA,3,6,12
1996,NA,1,49,3,1,2,2,32625,1,2,2,NA,18
1996,1,1,88,3,5,2,4,102565,NA,NA,1,NA,20
1996,NA,1,57,0,1,1,4,102565,1,1,2,1,20
1996,1,2,50,0,1,3,4,102565,2,2,2,2,17
1996,1,1,62,2,1,2,4,102565,NA,NA,1,3,19
1996,1,2,64,0,2,1,4,102565,2,1,1,3,17
1996,NA,1,59,4,1,1,3,102565,2,1,2,4,16
1996,1,2,70,6,1,1,3,NA,1,NA,2,5,16
1996,1,2,53,3,1,1,4,102565,1,1,2,3,18
1996,NA,2,56,3,1,1,3,NA,2,1,2,4,16
1996,2,2,46,3,1,1,4,102565,2,NA,1,4,20
1996,NA,1,41,0,1,1,4,102565,2,1,1,2,18
1996,1,1,38,1,2,1,3,NA,NA,NA,3,3,19
1996,1,2,22,1,2,2,2,8156,2,NA,3,2,15
1996,2,2,32,1,1,1,1,27188,1,2,3,NA,15
1996,1,2,37,2,1,2,1,19938,2,2,2,4,14
1996,2,2,47,1,7,2,1,48938,3,2,1,4,12
1996,NA,1,72,1,2,3,0,3263,3,2,3,4,10
1996,2,2,34,1,1,2,1,5438,2,NA,3,4,13
1996,NA,1,29,3,1,2,1,23563,2,1,2,NA,12
1996,2,2,30,0,1,3,3,32625,NA,NA,2,3,16
1996,NA,2,62,5,3,2,1,19938,2,2,1,6,12
1996,1,1,34,5,1,1,1,17038,NA,NA,1,4,13
1996,1,1,44,0,1,1,4,102565,1,1,2,2,19
1996,1,1,52,1,1,2,1,102565,3,2,2,4,12
1996,NA,2,42,5,7,2,2,39875,2,1,2,6,15
1996,1,2,36,1,7,1,1,39875,2,2,1,4,12
1996,1,1,72,0,5,1,0,19938,NA,NA,1,4,5
1996,NA,2,40,3,2,2,1,23563,2,1,3,4,12
1996,NA,2,46,6,1,1,1,NA,1,1,1,6,15
1996,NA,2,44,2,1,2,2,39875,1,NA,1,3,16
1996,1,2,42,5,1,2,3,39875,NA,NA,2,4,16
1996,1,1,26,6,4,2,3,19938,2,NA,2,6,18
1996,NA,2,23,1,2,1,1,39875,2,1,1,4,18
1996,NA,2,41,6,7,2,2,11781,2,1,3,7,15
1996,3,2,24,0,2,2,1,32625,NA,NA,2,3,15
1996,1,1,28,1,1,1,1,13594,1,1,1,3,13
1996,1,2,34,5,2,2,1,23563,2,1,3,4,15
1996,NA,1,33,3,2,1,3,NA,1,1,2,6,16
1996,2,2,48,0,1,2,4,39875,2,NA,3,2,19
1996,NA,1,45,1,1,1,2,102565,2,1,1,5,14
1996,1,1,43,6,1,2,1,48938,2,1,2,6,14
1996,1,1,46,5,1,2,1,39875,2,NA,2,3,12
1996,1,1,63,3,5,1,1,17038,3,1,2,5,12
1996,NA,1,28,2,1,2,1,32625,2,1,2,4,12
1996,2,1,71,5,5,2,1,23563,2,NA,3,4,13
1996,2,1,33,6,1,2,1,39875,NA,NA,2,6,13
1996,NA,1,40,6,1,1,1,102565,1,1,1,4,12
1996,1,2,31,5,7,3,2,5438,3,1,3,4,15
1996,NA,1,78,1,1,1,4,19938,3,1,1,4,20
1996,NA,1,37,6,1,1,1,102565,1,1,2,6,17
1996,1,2,42,7,2,1,1,39875,1,1,1,5,15
1996,1,2,62,5,5,3,3,NA,2,NA,1,4,18
1996,1,2,41,1,1,3,4,102565,2,1,2,2,20
1996,2,1,61,2,5,1,1,11781,NA,NA,1,4,12
1996,NA,2,72,1,7,2,0,17038,2,2,1,4,8
1996,NA,2,32,6,2,1,1,6525,1,1,2,4,11
1996,2,2,32,5,2,2,1,8156,NA,NA,3,4,13
1996,2,2,86,6,5,2,1,32625,2,NA,1,6,12
1996,2,2,66,5,5,2,4,102565,2,1,1,3,20
1996,NA,1,58,6,1,1,4,102565,1,1,1,5,20
1996,1,2,69,2,5,3,1,9969,NA,NA,1,4,14
1996,NA,1,58,5,1,2,1,102565,2,2,3,4,12
1996,2,1,63,6,1,1,3,102565,1,1,3,6,16
1996,NA,1,33,4,1,2,3,39875,2,1,2,4,17
1996,1,2,70,1,1,1,1,39875,2,NA,3,2,12
1996,2,1,53,1,7,2,3,32625,2,1,2,4,16
1996,2,1,26,4,1,2,2,102565,1,1,1,4,14
1996,1,2,25,0,1,2,3,23563,NA,NA,2,5,16
1996,1,1,57,5,1,2,1,102565,2,1,1,6,16
1996,2,2,59,3,1,1,1,23563,1,2,1,3,12
1996,NA,1,57,4,1,2,0,102565,3,1,1,4,6
1996,NA,2,49,0,1,2,3,19938,2,2,3,2,16
1996,1,1,61,4,1,2,1,102565,2,1,2,4,14
1996,2,2,40,1,1,2,1,9969,3,2,3,4,12
1996,NA,1,57,1,5,1,1,8156,1,1,1,5,14
1996,NA,1,26,3,1,2,1,9969,2,3,3,7,12
1996,NA,2,42,3,2,2,2,13594,1,1,3,6,16
1996,2,1,57,0,1,1,0,48938,2,1,1,2,10
1996,2,2,50,1,1,1,1,9969,2,NA,1,4,12
1996,2,2,60,1,2,3,1,5438,4,NA,3,5,11
1996,2,1,62,1,1,2,1,27188,3,2,2,2,12
1996,NA,2,33,1,7,2,1,17038,1,2,2,5,12
1996,NA,1,24,2,6,2,1,6525,2,1,3,2,15
1996,1,2,23,1,1,2,1,NA,3,2,2,3,12
1996,2,1,30,5,1,2,3,17038,2,1,2,6,16
1996,2,1,80,3,5,2,1,NA,1,NA,1,NA,12
1996,2,2,85,5,5,1,1,4713,1,NA,1,4,12
1996,NA,2,36,1,2,2,1,19938,1,1,2,2,14
1996,2,1,30,4,7,2,1,1450,3,2,2,4,11
1996,1,1,49,2,1,1,1,15406,NA,NA,3,5,13
1996,NA,1,40,6,1,2,1,17038,3,1,2,6,12
1996,1,1,45,4,1,1,4,39875,1,NA,2,3,20
1996,2,1,37,6,1,1,1,19938,1,1,2,6,15
1996,1,2,35,1,2,2,1,13594,NA,NA,3,2,16
1996,2,1,46,0,1,2,1,32625,2,2,2,4,12
1996,NA,1,74,5,5,2,1,8156,2,2,1,4,12
1996,2,1,35,0,1,1,4,48938,2,2,2,4,18
1996,2,1,39,1,1,1,1,39875,2,2,3,3,12
1996,NA,2,45,3,1,1,1,39875,2,1,3,3,12
1996,1,2,64,1,2,1,1,39875,NA,NA,1,4,12
1996,2,1,67,1,5,2,1,17038,NA,NA,2,5,13
1996,NA,1,58,6,1,2,0,17038,2,2,3,4,9
1996,1,1,67,0,5,1,4,13594,2,1,2,4,18
1996,NA,1,31,1,1,1,1,19938,3,2,3,4,11
1996,NA,2,53,2,1,2,1,11781,2,1,2,6,12
1996,2,2,33,0,2,NA,2,17038,2,NA,3,4,14
1996,NA,1,39,6,1,1,1,27188,1,1,1,6,13
1996,1,1,46,1,1,2,3,48938,3,1,3,4,16
1996,2,2,44,4,2,2,1,NA,NA,NA,3,3,13
1996,NA,2,26,2,1,2,3,39875,2,2,1,4,16
1996,1,2,43,4,1,2,3,32625,2,1,2,5,17
1996,NA,2,38,2,6,2,1,NA,1,2,3,3,13
1996,1,2,40,1,1,1,4,48938,1,2,2,2,18
1996,2,1,28,5,6,2,1,1450,3,NA,2,5,14
1996,NA,2,24,5,2,1,1,9969,1,1,3,6,16
1996,1,1,24,4,1,2,1,2538,1,1,3,5,17
1996,NA,1,23,7,1,1,3,3988,2,1,2,5,16
1996,2,1,83,1,2,2,1,39875,2,NA,3,4,12
1996,2,2,32,2,1,2,1,17038,NA,NA,3,5,13
1996,NA,2,63,5,5,1,4,NA,1,1,1,5,20
1996,NA,2,30,4,2,2,1,17038,1,1,1,4,NA
1996,1,2,70,0,5,1,3,15406,2,1,2,2,16
1996,2,2,38,2,1,1,3,48938,2,NA,3,4,17
1996,2,2,72,1,5,1,1,NA,3,2,1,4,12
1996,2,2,45,6,1,1,1,27188,3,2,2,6,14
1996,NA,2,63,1,1,2,1,9969,1,2,1,2,12
1996,2,2,31,4,1,2,1,23563,2,NA,3,4,13
1996,1,1,27,5,1,2,2,39875,2,1,2,5,16
1996,1,1,29,4,1,2,1,23563,NA,NA,2,4,13
1996,NA,2,30,5,1,3,1,15406,2,2,3,4,12
1996,1,1,48,5,1,1,2,23563,2,1,2,5,14
1996,2,1,26,3,1,2,0,19938,1,2,3,NA,8
1996,2,1,23,5,1,2,0,3263,3,NA,3,5,9
1996,NA,2,37,5,7,1,1,17038,1,1,1,4,12
1996,NA,1,27,5,1,1,0,27188,3,2,2,4,10
1996,2,2,47,4,1,2,1,9969,2,2,2,4,12
1996,2,1,66,0,5,2,1,3263,NA,NA,3,1,12
1996,NA,1,45,3,1,2,1,32625,2,1,2,4,13
1996,NA,1,56,0,1,2,1,NA,3,1,2,4,12
1996,2,1,21,4,1,2,1,13594,3,NA,2,5,9
1996,1,1,42,6,1,1,0,17038,2,NA,3,4,12
1996,NA,2,43,0,1,1,1,17038,1,1,2,2,12
1996,1,2,25,0,1,2,3,13594,NA,NA,3,2,16
1996,2,2,74,0,5,2,0,NA,3,2,2,1,4
1996,NA,2,36,1,2,1,4,39875,1,2,2,4,18
1996,NA,1,33,3,1,1,0,NA,2,1,1,NA,NA
1996,2,2,36,3,1,3,1,9969,3,1,3,4,11
1996,2,2,21,1,1,1,1,9969,NA,NA,2,5,12
1996,2,1,30,1,1,2,2,19938,2,1,2,5,17
1996,NA,2,56,0,7,2,1,39875,4,2,3,2,12
1996,2,2,42,6,1,2,1,23563,1,2,2,5,11
1996,1,2,26,5,7,1,1,19938,NA,NA,3,4,14
1996,2,1,32,4,1,1,1,39875,3,NA,1,4,12
1996,NA,1,21,6,1,2,1,39875,2,2,1,6,12
1996,2,1,43,2,1,3,1,17038,2,2,2,4,11
1996,NA,1,42,5,1,2,1,17038,2,2,2,6,16
1996,2,2,60,1,3,3,0,1450,4,NA,3,4,7
1996,2,2,61,6,5,1,3,39875,NA,NA,1,6,16
1996,2,1,37,1,1,2,1,39875,3,2,2,4,12
1996,1,2,70,6,5,1,1,32625,NA,NA,1,4,12
1996,2,2,67,6,5,3,1,39875,2,2,1,5,13
1996,2,2,20,3,1,3,1,48938,2,2,3,4,13
1996,NA,2,72,5,5,2,1,27188,2,2,1,4,14
1996,1,2,49,5,1,2,3,23563,2,1,2,4,17
1996,1,2,85,6,5,2,1,NA,2,NA,1,5,13
1996,1,2,36,5,1,2,3,102565,1,NA,1,3,16
1996,1,1,55,1,4,3,4,NA,NA,NA,3,5,18
1996,2,2,26,5,6,1,1,NA,1,2,1,4,14
1996,NA,1,25,4,1,2,1,23563,1,2,1,5,15
1996,1,2,70,6,7,1,1,39875,2,2,1,6,12
1996,2,1,24,4,6,3,1,23563,NA,NA,NA,2,15
1996,2,2,37,6,1,1,4,27188,1,NA,2,4,17
1996,NA,2,63,6,7,1,1,NA,1,1,1,4,12
1996,1,1,50,6,1,1,3,102565,1,1,1,7,16
1996,2,2,24,1,1,1,1,39875,NA,NA,2,3,12
1996,NA,1,69,4,5,2,1,19938,2,2,1,6,12
1996,1,1,47,5,1,2,1,27188,1,NA,1,4,12
1996,2,2,63,1,8,3,1,2538,3,NA,3,7,12
1996,1,1,22,4,1,2,1,102565,1,1,1,6,12
1996,2,2,70,0,7,1,0,23563,2,2,2,4,9
1996,1,2,26,1,1,2,3,48938,1,1,2,5,16
1996,2,1,63,6,1,1,0,8156,2,NA,2,4,6
1996,2,2,44,4,5,1,0,27188,NA,NA,1,5,NA
1996,2,1,38,6,1,2,1,102565,3,2,1,5,12
1996,1,1,61,4,2,3,1,13594,3,1,3,6,12
1996,2,1,71,0,5,2,0,102565,1,2,1,5,8
1996,1,1,49,6,1,2,4,NA,1,NA,2,4,20
1996,1,1,52,2,2,2,1,NA,NA,NA,2,1,18
1996,NA,1,70,6,2,2,0,102565,3,1,1,6,11
1996,1,1,70,2,1,2,3,102565,2,1,1,3,16
1996,1,1,89,3,6,2,1,19938,NA,NA,1,2,13
1996,NA,2,57,6,2,1,1,23563,2,1,3,6,14
1996,2,2,52,1,2,2,3,32625,1,NA,3,4,16
1996,2,2,73,1,5,2,1,15406,3,NA,3,2,10
1996,2,1,83,0,5,1,0,NA,NA,NA,3,6,10
1996,NA,1,52,2,1,2,0,19938,3,3,2,1,10
1996,3,2,51,2,1,3,0,8156,NA,NA,3,4,8
1996,NA,2,33,3,1,2,1,27188,2,2,1,5,15
1996,2,1,30,5,1,1,1,27188,1,2,1,6,14
1996,2,2,24,5,1,2,1,19938,2,1,3,NA,14
1996,2,2,31,6,2,1,1,102565,2,1,1,5,14
1996,2,1,62,2,1,1,0,23563,4,2,3,6,9
1996,2,1,70,6,5,2,0,1450,2,2,2,6,9
1996,1,2,39,3,7,2,1,32625,2,NA,2,4,14
1996,1,2,70,1,5,1,1,23563,2,1,1,5,12
1996,1,1,49,1,1,2,1,NA,NA,NA,1,4,13
1996,NA,2,30,5,1,2,2,39875,2,2,2,3,14
1996,2,1,33,6,1,2,1,NA,NA,NA,1,5,12
1996,2,2,40,6,2,2,3,102565,2,2,3,4,13
1996,NA,1,49,6,1,3,2,102565,3,2,1,5,14
1996,2,2,22,3,2,2,1,NA,2,NA,2,6,16
1996,NA,2,29,5,1,1,3,102565,2,1,2,3,19
1996,NA,2,26,5,1,1,1,23563,1,2,3,6,14
1996,NA,2,42,5,2,2,1,32625,2,2,3,3,15
1996,2,2,68,1,5,1,0,8156,3,NA,3,5,7
1996,NA,2,50,1,3,2,0,32625,4,2,1,4,11
1996,2,2,34,6,1,2,3,39875,NA,NA,2,4,16
1996,2,2,74,0,5,1,0,NA,1,2,1,6,12
1996,2,2,59,6,7,1,1,48938,3,2,2,7,12
1996,NA,1,48,5,1,3,1,39875,3,2,1,5,14
1996,NA,2,89,0,7,1,1,19938,1,2,1,6,13
1996,1,1,53,3,1,1,1,32625,2,1,1,5,13
1996,NA,1,47,0,1,2,0,NA,2,2,1,4,9
1996,2,1,28,6,1,2,2,32625,1,NA,1,5,13
1996,1,2,22,1,1,1,1,48938,NA,NA,3,4,14
1996,2,2,28,5,1,2,1,32625,2,1,2,5,12
1996,1,1,42,6,1,1,3,102565,NA,NA,1,5,16
1996,NA,1,56,5,1,2,4,9969,1,2,3,6,18
1996,NA,1,53,2,2,2,4,NA,2,2,3,4,20
1996,1,1,74,6,5,2,3,39875,2,1,1,6,17
1996,NA,2,70,2,5,2,3,48938,2,1,1,4,18
1996,2,1,62,5,1,1,1,32625,NA,NA,2,7,14
1996,NA,2,45,5,3,2,1,102565,1,1,1,4,12
1996,1,2,74,0,5,2,3,17038,1,NA,1,2,17
1996,2,1,76,6,5,2,1,15406,2,2,1,6,20
1996,3,2,38,1,1,2,1,NA,2,2,2,5,13
1996,1,2,45,3,7,2,3,19938,2,NA,3,3,16
1996,NA,2,64,6,5,1,3,NA,1,1,1,6,16
1996,NA,2,28,2,1,2,1,15406,2,1,3,4,15
1996,2,1,37,5,1,2,1,27188,2,NA,1,5,12
1996,NA,2,24,3,1,3,1,2538,2,2,3,4,12
1996,1,2,28,1,1,2,1,23563,2,2,2,4,12
1996,2,1,53,3,1,2,1,3988,2,1,3,4,13
1996,NA,2,38,3,2,2,1,4713,2,1,2,4,12
1996,2,1,28,4,1,3,1,17038,NA,NA,3,4,14
1996,1,2,43,2,1,2,2,15406,NA,NA,3,6,13
1996,1,1,42,4,1,2,3,48938,1,1,2,5,17
1996,NA,1,37,0,1,2,1,19938,1,1,2,4,12
1996,2,2,44,5,2,2,1,19938,2,2,3,4,12
1996,3,2,41,2,1,2,2,32625,2,NA,2,4,14
1996,2,2,60,5,1,1,1,102565,NA,NA,1,3,12
1996,2,2,20,3,1,1,0,363,3,3,3,7,12
1996,NA,2,38,5,7,1,1,39875,2,2,1,4,13
1996,2,1,58,1,1,2,0,8156,3,NA,3,NA,11
1996,NA,1,44,0,1,2,2,23563,3,1,3,3,16
1996,NA,2,51,3,7,1,1,13594,4,2,1,NA,10
1996,2,2,38,1,2,2,0,9969,2,2,2,4,9
1996,2,2,38,3,1,2,1,39875,NA,NA,1,5,14
1996,NA,1,42,2,2,2,3,102565,3,1,1,4,16
1996,2,2,31,6,7,1,1,32625,1,1,1,4,12
1996,2,1,69,6,5,1,4,32625,2,1,1,6,20
1996,NA,2,50,6,7,1,1,102565,2,1,1,6,14
1996,2,1,22,4,1,2,1,48938,2,NA,2,4,14
1996,NA,1,20,3,6,2,1,39875,2,1,2,NA,13
1996,3,1,48,1,1,1,3,102565,1,1,1,3,16
1996,3,1,66,5,1,2,1,102565,2,NA,2,7,14
1996,1,2,60,6,7,1,3,NA,1,1,1,6,16
1996,3,2,73,6,5,2,1,NA,NA,NA,1,6,14
1996,NA,2,69,5,2,1,1,19938,1,2,2,4,14
1996,NA,1,41,6,1,2,4,102565,2,1,3,6,20
1996,1,2,45,1,1,2,1,19938,1,NA,2,3,12
1996,NA,2,25,5,1,2,1,27188,1,2,3,6,12
1996,1,2,55,0,1,1,1,48938,2,NA,2,6,14
1996,NA,1,27,1,1,1,3,27188,2,1,2,4,16
1996,NA,2,46,4,1,2,2,48938,2,1,3,6,15
1996,2,2,36,3,1,1,0,15406,1,2,1,6,12
1996,2,1,44,2,1,1,2,39875,1,2,2,4,14
1996,1,2,36,3,1,2,1,27188,NA,NA,2,4,13
1996,NA,1,31,6,1,2,4,39875,1,2,2,3,17
1996,2,1,53,0,1,3,1,19938,NA,NA,2,4,12
1996,2,2,32,5,1,2,2,19938,2,2,3,4,14
1996,NA,1,35,1,1,1,1,32625,1,1,1,2,16
1996,NA,1,29,1,1,2,3,19938,1,1,1,2,16
1996,2,2,50,0,1,2,1,23563,1,NA,2,2,12
1996,2,2,22,5,2,2,1,19938,2,2,2,4,15
1996,2,2,26,1,1,2,4,5438,2,2,1,6,19
1996,1,1,26,5,6,1,3,23563,1,1,1,6,16
1996,2,2,25,5,1,1,3,19938,2,NA,1,4,16
1996,NA,1,29,1,1,1,3,32625,1,1,2,6,16
1996,NA,2,26,0,2,1,4,11781,1,1,3,2,18
1996,3,2,89,0,7,2,3,6525,3,2,2,5,16
1996,1,1,38,6,1,1,1,27188,1,NA,1,6,12
1996,2,1,38,0,1,2,4,39875,NA,NA,1,3,18
1996,NA,2,28,3,1,2,2,23563,1,2,2,4,14
1996,3,2,85,3,7,3,0,8156,NA,NA,2,NA,9
1996,1,1,32,5,1,2,1,39875,1,2,2,5,15
1996,2,2,72,5,5,1,1,15406,2,NA,1,6,12
1996,2,1,37,2,1,3,0,19938,1,1,2,3,10
1996,1,1,51,6,2,2,1,48938,2,NA,3,6,14
1996,2,1,75,1,5,1,1,39875,NA,NA,1,4,16
1996,2,2,31,3,1,1,1,39875,2,1,2,5,14
1996,NA,2,48,1,1,1,1,23563,2,1,2,5,13
1996,1,1,58,1,1,1,3,27188,NA,NA,2,3,16
1996,NA,1,25,0,1,1,1,8156,3,2,2,7,13
1996,2,2,62,0,5,2,0,13594,3,NA,2,3,10
1996,NA,2,59,0,1,2,0,17038,3,2,1,4,9
1996,2,1,80,0,5,2,4,23563,3,1,2,4,18
1996,NA,2,60,3,1,2,4,32625,2,2,2,5,18
1996,2,1,41,2,1,3,0,39875,NA,NA,2,4,13
1996,NA,2,44,1,6,2,0,363,2,1,2,2,11
1996,3,2,30,0,1,2,3,NA,2,2,2,3,16
1996,2,1,60,1,5,2,1,102565,NA,NA,2,3,15
1996,1,1,51,1,2,2,1,39875,3,1,3,2,11
1996,NA,2,49,0,1,1,3,102565,2,1,2,3,16
1996,2,1,62,0,4,1,1,39875,2,2,3,1,16
1996,2,1,42,2,1,2,1,27188,NA,NA,3,2,12
1996,3,2,47,5,1,2,1,19938,3,NA,2,6,12
1996,2,2,24,0,2,3,3,32625,1,2,3,4,18
1996,2,1,41,7,1,1,1,39875,2,1,2,NA,14
1996,NA,2,28,5,1,2,1,39875,1,2,2,4,14
1996,2,1,41,0,1,1,1,39875,NA,NA,3,3,14
1996,2,2,35,2,6,2,1,19938,2,NA,3,4,12
1996,2,2,74,0,7,2,0,NA,2,NA,3,4,10
1996,NA,2,76,0,7,1,0,NA,3,1,3,6,8
1996,NA,1,51,0,1,2,1,13594,2,1,3,NA,13
1996,NA,2,39,0,1,1,1,NA,1,1,2,5,13
1996,2,2,33,1,7,3,0,NA,2,1,3,4,13
1996,2,2,30,1,1,1,1,NA,3,1,3,4,13
1996,2,1,59,1,1,1,1,32625,NA,NA,1,5,11
1996,1,2,50,0,1,1,4,NA,2,NA,3,3,16
1996,2,2,22,2,7,3,0,NA,2,1,3,7,11
1996,NA,2,42,1,1,3,1,8156,4,2,3,4,12
1996,1,1,86,0,5,1,1,NA,3,2,1,7,13
1996,2,2,80,2,7,3,0,NA,3,NA,2,6,9
1996,2,2,53,0,7,3,0,NA,NA,NA,2,4,10
1996,NA,1,40,3,1,2,3,19938,1,1,2,3,17
1996,2,1,27,4,1,2,1,32625,2,2,2,4,14
1996,3,2,83,3,5,2,0,4713,3,NA,2,4,11
1996,2,2,40,1,1,3,1,32625,NA,NA,2,4,12
1996,NA,1,24,1,1,2,0,9969,2,2,3,4,12
1996,2,2,78,2,5,2,1,11781,2,NA,2,2,14
1996,2,1,65,3,5,3,1,15406,1,1,1,4,13
1996,2,1,70,3,5,2,0,6525,3,2,2,3,7
1996,2,2,28,3,7,2,0,8156,3,2,3,2,11
1996,2,2,74,1,7,1,1,102565,2,NA,1,6,12
1996,1,2,22,1,7,2,1,27188,2,NA,2,3,13
1996,NA,1,18,4,6,2,0,39875,1,1,2,3,9
1996,1,2,77,1,7,2,2,9969,NA,NA,2,4,13
1996,2,2,29,3,7,2,1,9969,2,2,2,5,12
1996,1,1,39,6,1,2,1,19938,2,2,2,4,12
1996,NA,2,43,1,7,1,1,9969,2,2,2,6,13
1996,2,1,49,2,1,1,2,17038,1,NA,2,4,14
1996,1,2,37,1,1,2,1,102565,NA,NA,1,3,14
1996,NA,2,45,3,7,2,2,102565,2,1,1,4,15
1996,1,2,77,4,7,2,1,6525,NA,NA,2,4,14
1996,NA,2,46,5,7,1,1,39875,2,1,1,6,14
1996,2,1,27,6,1,2,2,11781,2,1,1,6,14
1996,NA,2,29,1,2,2,1,17038,3,3,3,4,13
1996,NA,1,77,6,5,2,1,32625,2,1,1,6,14
1996,NA,1,66,3,5,2,1,NA,NA,NA,1,5,12
1996,1,2,60,7,7,1,1,39875,1,2,1,4,13
1996,1,1,70,6,2,1,1,8156,3,NA,2,3,12
1996,2,2,76,0,7,2,0,13594,3,2,2,NA,6
1996,NA,2,52,0,1,2,1,9969,3,2,2,5,12
1996,2,2,70,6,7,2,1,2538,2,1,1,6,13
1996,NA,1,38,2,1,2,1,23563,2,2,2,4,12
1996,NA,2,72,0,7,2,0,8156,3,2,2,2,5
1996,1,1,48,4,1,1,1,23563,NA,NA,2,4,12
1996,NA,1,30,5,1,2,1,32625,2,2,1,4,13
1996,NA,2,60,5,2,1,1,8156,1,1,1,4,12
1996,2,2,74,6,7,1,0,3263,4,2,2,7,8
1996,2,1,36,0,1,2,2,27188,NA,NA,1,5,14
1996,2,2,64,0,7,1,1,17038,2,NA,2,2,12
1996,NA,1,37,4,4,2,1,15406,1,2,3,6,12
1996,2,1,21,0,1,2,1,13594,1,2,1,4,12
1996,2,1,49,0,1,1,0,32625,1,1,2,1,8
1996,3,1,26,3,1,3,0,8156,NA,NA,3,4,8
1996,2,2,58,2,7,2,1,8156,4,2,3,5,12
1996,2,1,28,2,2,2,1,5438,2,NA,2,3,13
1996,NA,2,70,0,7,3,0,2538,3,2,3,2,9
1996,NA,1,63,3,8,2,0,2538,2,2,2,4,9
1996,2,2,32,6,1,2,3,27188,2,NA,2,6,16
1996,2,2,40,1,1,2,3,32625,NA,NA,1,4,16
1996,1,1,57,6,5,1,1,NA,2,1,1,2,12
1996,1,2,32,5,4,2,1,NA,2,1,3,6,12
1996,NA,1,37,1,2,2,3,3263,2,1,2,3,17
1996,2,2,61,5,5,1,1,NA,1,1,1,5,14
1996,1,1,51,1,1,2,1,39875,2,NA,2,1,13
1996,2,2,87,6,7,1,1,NA,NA,NA,1,5,13
1996,NA,2,34,0,1,3,1,32625,2,2,3,2,12
1996,2,2,31,0,1,2,1,32625,2,2,2,7,14
1996,NA,1,34,5,1,1,1,39875,2,2,2,3,12
1996,NA,1,39,2,1,2,0,39875,3,2,2,5,10
1996,1,1,37,7,1,1,1,32625,2,2,2,7,12
1996,NA,1,65,1,5,2,0,102565,1,1,2,3,8
1996,2,1,34,1,1,2,1,19938,1,NA,3,4,12
1996,1,1,63,2,1,1,1,27188,NA,NA,2,4,12
1996,2,1,23,6,1,1,1,17038,NA,NA,1,4,13
1996,2,1,21,0,1,2,0,17038,NA,NA,2,3,10
1996,NA,2,33,3,1,2,1,15406,2,2,2,4,12
1996,2,2,50,3,1,1,1,23563,2,NA,1,4,13
1996,2,2,30,5,2,1,1,32625,2,1,1,5,14
1996,NA,1,38,3,1,2,0,39875,2,2,2,6,10
1996,2,1,27,4,1,2,1,32625,1,2,2,7,14
1996,2,2,23,1,1,1,2,27188,3,2,1,5,14
1996,NA,2,25,3,1,2,1,NA,3,2,1,4,NA
1996,2,1,40,5,3,2,1,48938,NA,NA,1,7,13
1996,NA,1,27,1,1,2,1,23563,3,2,1,5,12
